started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-08-23 10:39:25.538000+00:00,2019-08-23 10:58:55.195000+00:00,1169,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 10:39:26.612000+00:00,2019-08-23 11:05:58.856000+00:00,1592,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-23 10:40:24.774000+00:00,2019-08-23 11:05:58.426000+00:00,1533,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-23 10:40:28.952000+00:00,2019-08-23 10:58:40.861000+00:00,1091,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 10:41:42.863000+00:00,2019-08-23 10:48:58.887000+00:00,436,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-23 10:44:14.183000+00:00,2019-08-23 11:04:27.945000+00:00,1213,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647
2019-08-23 10:45:37.795000+00:00,2019-08-23 10:49:01.962000+00:00,204,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 10:46:54.926000+00:00,2019-08-23 11:15:56.803000+00:00,1741,259,St Andrew Square,North East corner,55.95490573,-3.192443757,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 10:47:29.023000+00:00,2019-08-23 11:02:22.830000+00:00,893,259,St Andrew Square,North East corner,55.95490573,-3.192443757,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 10:47:35.060000+00:00,2019-08-23 11:47:49.774000+00:00,3614,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-23 10:47:44.938000+00:00,2019-08-23 11:15:41.902000+00:00,1676,259,St Andrew Square,North East corner,55.95490573,-3.192443757,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 10:48:50.155000+00:00,2019-08-23 11:00:11.314000+00:00,681,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182
2019-08-23 10:53:03.791000+00:00,2019-08-23 11:03:53.927000+00:00,650,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 10:57:21.490000+00:00,2019-08-23 11:10:00.364000+00:00,758,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 10:58:09.277000+00:00,2019-08-23 11:07:38.807000+00:00,569,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 11:04:29.062000+00:00,2019-08-23 12:02:26.964000+00:00,3477,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:06:03.493000+00:00,2019-08-23 11:43:26.723000+00:00,2243,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 11:06:18.022000+00:00,2019-08-23 11:43:26.721000+00:00,2228,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 11:07:11.410000+00:00,2019-08-23 11:18:41.015000+00:00,689,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 11:07:55.135000+00:00,2019-08-23 11:19:19.154000+00:00,684,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-23 11:08:13.772000+00:00,2019-08-23 11:17:59.234000+00:00,585,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 11:09:14.652000+00:00,2019-08-23 11:16:58.787000+00:00,464,359,Causewayside,Causewayside outside NLS,55.93642988,-3.180114904,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 11:10:16.529000+00:00,2019-08-23 11:19:35.533000+00:00,559,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 11:17:04.039000+00:00,2019-08-23 11:27:05.048000+00:00,601,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-23 11:20:02.866000+00:00,2019-08-23 11:30:18.416000+00:00,615,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-23 11:23:30.157000+00:00,2019-08-23 11:39:13.936000+00:00,943,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-23 11:24:44.020000+00:00,2019-08-23 11:42:01.308000+00:00,1037,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829
2019-08-23 11:25:19.166000+00:00,2019-08-23 11:41:51.072000+00:00,991,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-23 11:25:29.450000+00:00,2019-08-23 11:34:30.949000+00:00,541,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203
2019-08-23 11:25:47.538000+00:00,2019-08-23 11:43:02.207000+00:00,1034,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 11:25:59.570000+00:00,2019-08-23 11:43:21.351000+00:00,1041,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 11:29:11.278000+00:00,2019-08-23 11:47:11.073000+00:00,1079,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-23 11:34:22.735000+00:00,2019-08-23 11:40:12.909000+00:00,350,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-23 11:35:39.658000+00:00,2019-08-23 12:00:59.905000+00:00,1520,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554
2019-08-23 11:37:40.549000+00:00,2019-08-23 11:52:04.207000+00:00,863,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 11:38:07.362000+00:00,2019-08-23 11:47:29.657000+00:00,562,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 11:38:16.856000+00:00,2019-08-23 12:07:12.538000+00:00,1735,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 11:41:51.354000+00:00,2019-08-23 11:53:02.491000+00:00,671,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 11:45:46.079000+00:00,2019-08-23 12:14:53.195000+00:00,1747,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-23 11:47:08.562000+00:00,2019-08-23 12:14:44.981000+00:00,1656,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-23 11:47:10.224000+00:00,2019-08-23 12:00:43.716000+00:00,813,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-23 11:47:57.717000+00:00,2019-08-23 11:51:51.039000+00:00,233,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 11:48:13.459000+00:00,2019-08-23 12:01:09.392000+00:00,775,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-23 11:50:14.401000+00:00,2019-08-23 12:04:39.773000+00:00,865,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613
2019-08-23 11:50:23.763000+00:00,2019-08-23 12:08:24.900000+00:00,1081,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 11:50:48.148000+00:00,2019-08-23 12:20:13.235000+00:00,1765,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:50:53.922000+00:00,2019-08-23 12:20:17.124000+00:00,1763,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:50:57.913000+00:00,2019-08-23 12:20:20.302000+00:00,1762,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:51:30.884000+00:00,2019-08-23 12:04:29.633000+00:00,778,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 11:51:59.386000+00:00,2019-08-23 12:09:27.255000+00:00,1047,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-23 11:52:01.548000+00:00,2019-08-23 12:09:23.955000+00:00,1042,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-23 11:52:40.448000+00:00,2019-08-23 12:46:49.401000+00:00,3248,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-23 11:52:41.333000+00:00,2019-08-23 12:48:57.183000+00:00,3375,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-23 11:54:18.267000+00:00,2019-08-23 13:03:49.802000+00:00,4171,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-23 11:55:17.293000+00:00,2019-08-23 12:25:35.404000+00:00,1818,874,Edinburgh Zoo,Outside zoo gatehouse,55.94211968,-3.269279524,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856
2019-08-23 11:55:32.516000+00:00,2019-08-23 12:25:33.079000+00:00,1800,874,Edinburgh Zoo,Outside zoo gatehouse,55.94211968,-3.269279524,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856
2019-08-23 11:55:32.759000+00:00,2019-08-23 12:30:06.239000+00:00,2073,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:55:53.868000+00:00,2019-08-23 12:31:36.851000+00:00,2142,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 11:56:55.156000+00:00,2019-08-23 12:19:44.115000+00:00,1368,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 11:57:40.902000+00:00,2019-08-23 12:19:59.621000+00:00,1338,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 12:01:14.256000+00:00,2019-08-23 12:37:35.151000+00:00,2180,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 12:01:56.434000+00:00,2019-08-23 12:31:33.842000+00:00,1777,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 12:04:55.217000+00:00,2019-08-23 12:14:13.703000+00:00,558,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 12:07:05.223000+00:00,2019-08-23 12:16:46.050000+00:00,580,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203
2019-08-23 12:10:26.125000+00:00,2019-08-23 12:28:45.580000+00:00,1099,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-23 12:11:00.829000+00:00,2019-08-23 12:24:09.992000+00:00,789,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 12:11:22.736000+00:00,2019-08-23 12:20:13.652000+00:00,530,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613
2019-08-23 12:13:27.993000+00:00,2019-08-23 13:08:05.904000+00:00,3277,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934
2019-08-23 12:15:26.354000+00:00,2019-08-23 12:23:07.597000+00:00,461,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 12:18:26.616000+00:00,2019-08-23 12:25:29.512000+00:00,422,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 12:19:19.642000+00:00,2019-08-23 12:28:53.805000+00:00,574,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 12:19:56.218000+00:00,2019-08-23 12:30:07.583000+00:00,611,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214
2019-08-23 12:20:00.339000+00:00,2019-08-23 13:54:57.667000+00:00,5697,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 12:23:37.866000+00:00,2019-08-23 12:36:20.001000+00:00,762,1017,Crichton Street,East end of street,55.94478428,-3.186906245,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585
2019-08-23 12:24:51.117000+00:00,2019-08-23 12:55:38.831000+00:00,1847,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-23 12:25:01.222000+00:00,2019-08-23 12:31:35.047000+00:00,393,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 12:27:12.907000+00:00,2019-08-23 12:32:47.966000+00:00,335,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-23 12:27:29.882000+00:00,2019-08-23 13:51:58.560000+00:00,5068,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 12:31:07.470000+00:00,2019-08-23 12:35:33.114000+00:00,265,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 12:31:26.465000+00:00,2019-08-23 13:02:08.377000+00:00,1841,262,Canonmills,near Tesco's,55.96280409,-3.196283585,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 12:33:09.652000+00:00,2019-08-23 13:02:20.545000+00:00,1750,262,Canonmills,near Tesco's,55.96280409,-3.196283585,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 12:33:59.092000+00:00,2019-08-23 12:48:48.460000+00:00,889,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 12:34:46.867000+00:00,2019-08-23 12:41:39.290000+00:00,412,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-23 12:34:49.757000+00:00,2019-08-23 12:37:59.839000+00:00,190,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 12:35:22.727000+00:00,2019-08-23 12:38:59.480000+00:00,216,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214
2019-08-23 12:36:09.169000+00:00,2019-08-23 12:46:27.309000+00:00,618,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 12:36:10.922000+00:00,2019-08-23 13:30:08.619000+00:00,3237,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-23 12:39:03.148000+00:00,2019-08-23 13:41:40.754000+00:00,3757,1033,Queen Margaret University,Opposite Maggies student union,55.93193491,-3.073045772,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554
2019-08-23 12:39:38.914000+00:00,2019-08-23 12:49:38.199000+00:00,599,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 12:44:05.466000+00:00,2019-08-23 12:52:16.491000+00:00,491,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 12:45:44.576000+00:00,2019-08-23 13:29:57.718000+00:00,2653,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-23 12:56:19.485000+00:00,2019-08-23 13:33:04.444000+00:00,2204,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 12:56:29.154000+00:00,2019-08-23 13:35:49.131000+00:00,2359,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-23 12:58:54.955000+00:00,2019-08-23 13:33:09.552000+00:00,2054,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 13:02:32.538000+00:00,2019-08-23 13:23:53.088000+00:00,1280,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 13:05:19.804000+00:00,2019-08-23 13:10:20.344000+00:00,300,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 13:07:21.755000+00:00,2019-08-23 13:28:23.497000+00:00,1261,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 13:07:55.926000+00:00,2019-08-23 13:10:22.941000+00:00,147,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 13:09:00.906000+00:00,2019-08-23 13:27:10.437000+00:00,1089,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 13:09:57.420000+00:00,2019-08-23 13:35:42.250000+00:00,1544,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 13:10:04.636000+00:00,2019-08-23 13:24:15.545000+00:00,850,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 13:13:15.387000+00:00,2019-08-23 13:27:26.464000+00:00,851,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-23 13:15:37.695000+00:00,2019-08-23 14:09:27.023000+00:00,3229,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-23 13:15:45.129000+00:00,2019-08-23 14:09:10.271000+00:00,3205,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-23 13:17:02.052000+00:00,2019-08-23 14:58:53.961000+00:00,6111,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 13:17:02.682000+00:00,2019-08-23 14:58:26.156000+00:00,6083,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 13:20:27.880000+00:00,2019-08-23 13:36:17.234000+00:00,949,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-23 13:22:09.416000+00:00,2019-08-23 13:30:43.276000+00:00,513,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 13:26:11.953000+00:00,2019-08-23 14:05:41.612000+00:00,2369,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 13:27:09.080000+00:00,2019-08-23 13:30:04.674000+00:00,175,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-23 13:28:38.765000+00:00,2019-08-23 13:52:48.409000+00:00,1449,1017,Crichton Street,East end of street,55.94478428,-3.186906245,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182
2019-08-23 13:29:50.021000+00:00,2019-08-23 13:53:36.937000+00:00,1426,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 13:30:06.838000+00:00,2019-08-23 13:53:13.269000+00:00,1386,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 13:30:10.733000+00:00,2019-08-23 14:25:58.138000+00:00,3347,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-23 13:30:11.284000+00:00,2019-08-23 14:26:18.292000+00:00,3367,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-23 13:30:15.732000+00:00,2019-08-23 14:26:23.914000+00:00,3368,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-23 13:30:17.757000+00:00,2019-08-23 13:53:21.297000+00:00,1383,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
